context,triplets
"Born in 1927, he enlisted in the military at 17, several months before the end of World War II, and five years later found himself serving in the Marines in the Korean War.",<triplet> military <subj> Marines <obj> enable
The journalist was detained in August for fighting forced demolition in his village,<triplet> fighting forced demolition in his village <subj> The journalist was detained in August <obj> cause
Placard at a protest outside the Zimbabwe consulate in Johannesburg against the `` deafening silence '' of South Africa over the situation in Zimbabwe .,<triplet> against the `` deafening silence '' of South Africa over the situation in Zimbabwe <subj> Placard at a protest outside the Zimbabwe consulate in Johannesburg <obj> cause
Placard at a protest outside the Zimbabwe consulate in Johannesburg against the `` deafening silence '' of South Africa over the situation in Zimbabwe .,<triplet> the situation in Zimbabwe <subj> the `` deafening silence '' of South Africa <obj> cause
"The government has passed a law to increase the minimum wage, in an effort to reduce poverty and improve living standards.",<triplet> increase <subj> reduce <obj> intend
The government has implemented a new policy to reduce poverty and inequality in the country.,<triplet> policy <subj> reduce <obj> enable
The European Union has introduced a new program to provide free healthcare for low-income families.,<triplet> program <subj> provide <obj> enable
G4S had dismissed 330 staff affiliated to the Police and Prisons Civil Rights Union after they refused to return to work at the prison following a strike .,<triplet> they refused to return to work at the prison <subj> G4S had dismissed 330 staff affiliated to the Police and Prisons Civil Rights Union <obj> cause
G4S had dismissed 330 staff affiliated to the Police and Prisons Civil Rights Union after they refused to return to work at the prison following a strike .,<triplet> a strike <subj> they refused to return to work at the prison <obj> cause
The government passed a law to increase funding for public education and improve educational outcomes.,<triplet> passed <subj> increase <obj> intend
The government has implemented a series of measures to prevent the spread of cybercrime.,<triplet> Measures <subj> Cybercrime <obj> prevent
The government passed a law to provide tax incentives to businesses that invest in research and development in order to promote innovation and economic growth.,<triplet> passed <subj> promote <obj> intend
"The government is introducing a new law to protect the rights of women, in an effort to ensure equal access to education and employment opportunities.",<triplet> introducing <subj> ensure <obj> intend
"Madhi was produced before the ' Kangaroo Court ' and killed by the ultra for acting as a police informer , villagers alleged .",<triplet> acting as a police informer <subj> Madhi was produced before the ' Kangaroo Court ' and killed by the ultra <obj> cause
"In all , three persons who included two MRPS workers died in the incident due to burns .",<triplet> burns <subj> three persons who included two MRPS workers died <obj> cause
"In all , three persons who included two MRPS workers died in the incident due to burns .",<triplet> the incident <subj> three persons who included two MRPS workers died <obj> cause
The government has implemented a series of laws to prevent the exploitation of indigenous peoples.,<triplet> Laws <subj> exploitation <obj> prevent
The European Union has passed a new set of regulations to protect the environment from the effects of climate change.,<triplet> regulations <subj> protect <obj> enable
The clashes erupted after a youth belonging to a minority Muslim sect was allegedly severely injured in a thrashing by a youth from the majority sect following an altercation .,<triplet> a youth belonging to a minority Muslim sect was allegedly severely injured in a thrashing by a youth from the majority sect <subj> The clashes erupted <obj> cause
The clashes erupted after a youth belonging to a minority Muslim sect was allegedly severely injured in a thrashing by a youth from the majority sect following an altercation .,<triplet> an altercation <subj> a youth belonging to a minority Muslim sect was allegedly severely injured in a thrashing by a youth from the majority sect <obj> cause
"Broken glass , rocks , a broken traffic light and other debris were scattered on Albertina Sisulu Road during the protests .","<triplet> the protests <subj> Broken glass , rocks , a broken traffic light and other debris were scattered on Albertina Sisulu Road <obj> cause"
