context,triplets
The government has implemented a series of measures to prevent the sale of illegal drugs.,<triplet> measures <subj> sale <obj> prevent
The government has implemented a series of measures to prevent the sale of weapons to terrorists.,<triplet> measures <subj> weapons <obj> prevent
The United Nations has imposed a trade embargo on Syria in an effort to prevent the country from destabilizing the region.,<triplet> Embargo <subj> Destabilizing <obj> prevent
The United Nations has imposed a no-fly zone over Iraq in an effort to prevent further violence against civilians.,<triplet> No-fly <subj> Violence <obj> prevent
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from destabilizing the region.,<triplet> Arms <subj> Destabilizing <obj> prevent
The United Nations has imposed economic sanctions on a country in an effort to prevent it from supporting terrorist activities.,<triplet> sanctions <subj> terrorist <obj> prevent
The United Nations has imposed an arms embargo on a country in an effort to prevent it from committing human rights abuses.,<triplet> embargo <subj> abuses <obj> prevent
The United Nations has imposed an arms embargo on a country in an effort to prevent it from becoming a base for terrorism.,<triplet> embargo <subj> terrorism <obj> prevent
The United Nations has imposed an arms embargo on a country in an effort to prevent it from engaging in aggressive military action.,<triplet> embargo <subj> aggressive military action <obj> prevent
"The government passed a law to increase funding for public education, in an effort to improve educational outcomes.",<triplet> passed <subj> improve <obj> intend
"The government passed a law to increase funding for infrastructure projects, in an effort to create jobs and stimulate economic growth.",<triplet> passed <subj> create <obj> intend
"The government passed a law to increase funding for research and development, in an effort to promote technological innovation.",<triplet> passed <subj> promote <obj> intend
"The government passed a law to increase funding for renewable energy projects, in an effort to reduce carbon emissions and combat climate change.",<triplet> passed <subj> reduce <obj> intend
"The government passed a law to increase funding for social services, in an effort to reduce poverty and inequality.",<triplet> passed <subj> reduce <obj> intend
"The government passed a law to increase funding for public safety initiatives, in an effort to reduce crime and improve public safety.",<triplet> passed <subj> improve <obj> intend
The United Nations Security Council voted unanimously to impose economic sanctions on Iraq in response to its invasion of Kuwait.,<triplet> voted <subj> impose <obj> intend
"The government is introducing a new law to protect the rights of indigenous peoples, in an effort to promote cultural diversity and respect for traditional ways of life.",<triplet> introducing <subj> promote <obj> intend
"The government is introducing a new law to protect the rights of refugees, in an effort to ensure safe and dignified living conditions.",<triplet> introducing <subj> ensure <obj> intend
"The government is introducing a new law to protect the rights of women, in an effort to promote gender equality and combat discrimination.",<triplet> introducing <subj> promote <obj> intend
"The government is introducing a new law to protect the rights of children, in an effort to ensure their safety and well-being.",<triplet> Introducing <subj> ensure <obj> intend
"The government is introducing a new law to protect the rights of immigrants, in an effort to promote integration and cultural understanding.",<triplet> Introducing <subj> Promote <obj> intend
"The government has passed a law to increase the minimum wage, in an effort to reduce poverty and improve living standards.",<triplet> passed <subj> reduce <obj> intend
"The government has implemented a new policy to provide free education to all citizens, in an effort to promote economic growth and social development.",<triplet> implemented <subj> promote <obj> intend
"The government has passed a law to protect the environment, in an effort to reduce pollution and conserve natural resources.",<triplet> passed <subj> reduce <obj> intend
"The government has implemented a new policy to provide subsidies to farmers, in an effort to increase agricultural production and reduce food prices.",<triplet> implemented <subj> increase <obj> intend
The government introduced a new law to protect the rights of Indigenous peoples in an effort to recognize their sovereignty.,<triplet> introduced <subj> recognize <obj> intend
The government introduced a new law to protect the rights of religious minorities in an effort to promote religious freedom.,<triplet> introduced <subj> promote <obj> intend
The government introduced a new law to protect the rights of workers in an effort to ensure fair wages and safe working conditions.,<triplet> introduced <subj> ensure <obj> intend
