text,label
"Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after he was denied leave despite applying two months back .",1
"Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after he was denied leave despite applying two months back .",1
Three Arrested in Bimbola Clash 18th June 2014 09:39 AM DHENKANAL : Three persons were arrested on Tuesday for their alleged involvement in killing of a naib sarpanch in a clash between members of two communities at Bimbola village under Dhenkanal Sadar police limits on Monday .,1
Three Arrested in Bimbola Clash 18th June 2014 09:39 AM DHENKANAL : Three persons were arrested on Tuesday for their alleged involvement in killing of a naib sarpanch in a clash between members of two communities at Bimbola village under Dhenkanal Sadar police limits on Monday .,1
"NALGONDA : Condition of fasting IPC students worsens August 07 , 2014 00:00 IST MGU agrees to arrange a meeting of students with In-Charge Vice-Chancellor The condition of IPC students , Mahatma Gandhi University ( MGU ) , is fast deteriorating with their hunger strike entering the third day on Wednesday .",1
"The government has implemented a new policy to provide incentives for businesses to invest in renewable energy sources, in an effort to reduce greenhouse gas emissions.",1
The Cheriyathura clash was the outcome of a petty scuffle between two sections .,1
"Three Armymen , including a Subedar and two jawans , were injured when the villagers threw stones , sources said .",1
The government has implemented a series of laws to prevent the illegal trade of wildlife.,1
"The government passed a law to increase access to childcare, in an effort to promote gender equality.",1
The warrants to buy 5 common shares at 30 cents a share will provide shareholders with an additional opportunity to invest in the company.,1
"' SC Ruling Gives Hope for Death Row Convicts in Rajiv Case ' 21st January 2014 03:18 PM The Supreme Court verdict commuting death penalty of 15 convicts has given hope that the three death row convicts in the Rajiv Gandhi assassination case could get similar relief , MDMK leader Vaiko said on Tuesday .",1
"Co-operative Governance Minister Sicelo Shicka met protesting residents of Tshing township on Monday to discuss service delivery , the North West African National Congress said .",1
The rights offering will enable Canadian shareholders to purchase additional shares at a discounted rate.,1
"The government of India has recently passed a law that requires all companies to provide health insurance to their employees, in order to ensure that all citizens have access to quality healthcare.",1
People were also protesting against the secretive manner in which the government dealt with the cremation of the girl .,1
The government has implemented a series of measures to prevent the spread of extremism.,1
"Kochi : Lawyers boycott courts July 23 , 2016 00:00 IST For the second day , lawyers boycotted the High Court and other courts in the city on Friday in response to a call by the Kerala High Court Advocates ’ Association .",1
The government has passed legislation to protect the rights of workers and ensure fair wages.,1
The government is introducing a new tax on luxury goods in an effort to raise revenue for social programs.,1
The European Union has proposed a new regulation to ensure the protection of personal data.,1
Rajagopal concluded the fast in the evening when the Home Minister ’ s office informed BJP leaders about the report sent to the Election Commission .,1
"Milan are set to secure his replacement, so the Lille goalkeeper Mike Maignan underwent a medical with the 'Rossoneri' on Tuesday ahead of a move from the newly-crowned French champions.",1
